Address:,USB0::0x0957::0x179B::MY59127587::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.0018229170375,0.0833700972143561,-0.321281088516116,
,,,-0.001770833705,0.0920233640645165,-0.306004710495472,
,,,-0.0017187503725,0.101500751567073,-0.309823805000633,
,,,-0.00166666704,0.110566078743432,-0.302185615990311,
,,,-0.0016145837075,0.120455526572187,-0.307914257748052,
,,,-0.001562500375,0.129932914074743,-0.317461994010955,
,,,-0.0015104170425,0.139822361903498,-0.29836652148515,
,,,-0.00145833371,0.149299749406055,-0.281180596211925,
,,,-0.0014062503775,0.159601257561008,-0.306004710495472,
,,,-0.001354167045,0.169490705389762,-0.311733352253214,
,,,-0.0013020837125,0.179380153218517,-0.317461994010955,
,,,-0.00125000038,0.189269601047272,-0.330828824779019,
,,,-0.0011979170475,0.199571109202225,-0.307914257748052,
,,,-0.001145833715,0.20946055703098,-0.33464791928418,
,,,-0.0010937503825,0.220174125512131,-0.306004710495472,
,,,-0.00104166705,0.229651513014687,-0.306004710495472,
,,,-0.000989583717499999,0.23995302116964,-0.296456974232569,
,,,-0.000937500385000001,0.249430408672197,-0.325100183021277,
,,,-0.0008854170525,0.259319856500952,-0.302185615990311,
,,,-0.000833333719999999,0.269621364655904,-0.29836652148515,
,,,-0.000781250387500002,0.279098752158461,-0.302185615990311,
,,,-0.000729167055,0.28816407933482,-0.283090143464506,
,,,-0.000677083722499999,0.298053527163574,-0.273542407201603,
,,,-0.000625000390000002,0.307530914666131,-0.246808745665476,
,,,-0.0005729170575,0.316184181516292,-0.277361501706764,
,,,-0.000520833724999999,0.325661569018848,-0.246808745665476,
,,,-0.000468750392500002,0.334726896195207,-0.241080103907734,
,,,-0.000416667060000001,0.343380163045367,-0.204798706108704,
,,,-0.000364583727499999,0.352033429895528,-0.15324093028903,
,,,-0.000312500395000002,0.361098757071886,-0.109321343479678,
,,,-0.000260417062500001,0.369752023922047,-0.021482169860974,
,,,-0.000208333729999999,0.378405290772207,0.123643421335146,
,,,-0.000156250397500002,0.387470617948566,0.32032678835094,
,,,-0.000104167065000001,0.396535945124924,0.709874427877367,
,,,-5.20837324999995E-05,0.405189211975085,1.48515061242506,
,,,-4.00000001871126E-10,0.414254539151443,2.48002473101951,
,,,5.20829324999993E-05,0.422907806001604,2.14967305632308,
,,,0.000104166265,0.431561072851764,0.910376889398322,
,,,0.000156249597499998,0.43897815872333,0.154196177376434,
,,,0.000208332929999999,0.445983184268698,-0.216255989624187,
,,,0.0002604162625,0.450927908183075,-0.403391620377079,
,,,0.000312499594999998,0.457932933728443,-0.500778530258685,
,,,0.000364582927499999,0.465762079926208,-0.613441818160936,
,,,0.00041666626,0.473179165797774,-0.697461897274479,
,,,0.000468749592500001,0.48059625166934,-0.69937144452706,
,,,0.000520832924999999,0.488837458193302,-0.695552350021899,
,,,0.0005729162575,0.496666604391066,-0.69937144452706,
,,,0.000624999590000001,0.504495750588831,-0.69937144452706,
,,,0.000677082922499999,0.512324896786595,-0.689823708264157,
,,,0.000729166255,0.520154042984359,-0.66309004672803,
,,,0.000781249587500001,0.527983189182123,-0.682185519253835,
,,,0.000833332919999999,0.535400275053689,-0.651632763212547,
,,,0.0008854162525,0.543229421251453,-0.640175479697064,
,,,0.000937499585000001,0.551058567449218,-0.632537290686741,
,,,0.000989582917499999,0.558475653320784,-0.615351365413517,
,,,0.00104166625,0.566304799518548,-0.611532270908356,
,,,0.0010937495825,0.573721885390114,-0.598165440140292,
,,,0.001145832915,0.581551031587878,-0.588617703877389,
,,,0.0011979162475,0.589380177785642,-0.569522231351584,
,,,0.00124999958,0.59638520333101,-0.552336306078359,
,,,0.0013020829125,0.604214349528775,-0.510326266521588,
,,,0.001354166245,0.611631435400341,-0.531331286299974,
,,,0.0014062495775,0.619048521271907,-0.51796445553191,
,,,0.00145833291,0.626465607143473,-0.489321246743202,
,,,0.0015104162425,0.633882693015039,-0.483592604985461,
,,,0.001562499575,0.641299778886605,-0.485502152238041,
,,,0.0016145829075,0.648716864758171,-0.483592604985461,
,,,0.00166666624,0.655721890303539,-0.483592604985461,
,,,0.0017187495725,0.662726915848907,-0.464497132459655,
,,,0.001770832905,0.670144001720473,-0.474044868722558,
,,,0.0018229162375,0.677149027265841,-0.474044868722558,
,,,0.00187499957,0.684154052811209,-0.458768490701914,
,,,0.0019270829025,0.691571138682775,-0.451130301691592,
,,,0.001979166235,0.698576164228143,-0.451130301691592,
,,,0.0020312495675,0.705993250099709,-0.437763470923528,
,,,0.0020833329,0.712998275645077,-0.422487092902884,
,,,0.0021354162325,0.720003301190445,-0.397662978619337,
,,,0.002187499565,0.727008326735813,-0.390024789609015,
,,,0.0022395828975,0.734013352281181,-0.37092931708321,
,,,0.00229166623,0.741018377826549,-0.393843884114176,
,,,0.0023437495625,0.748023403371917,-0.384296147851273,
,,,0.002395832895,0.754616368591087,-0.376657958840951,
,,,0.0024479162275,0.761621394136455,-0.349924297304824,
,,,0.00249999956,0.768626419681823,-0.361381580820307,
,,,0.0025520828925,0.775631445227191,-0.361381580820307,
,,,0.002604166225,0.782224410446361,-0.388115242356434,
,,,0.0026562495575,0.788817375665531,-0.37283886433579,
,,,0.00270833289,0.794998280558502,-0.355652939062566,
,,,0.0027604162225,0.801179185451474,-0.338467013789341,
,,,0.002812499555,0.807360090344446,-0.348014750052243,
,,,0.0028645828875,0.813540995237418,-0.328919277526438,
,,,0.00291666622,0.819309839804191,-0.338467013789341,
,,,0.0029687495525,0.825490744697163,-0.328919277526438,
,,,0.003020832885,0.831259589263937,-0.330828824779019,
,,,0.0030729162175,0.836616373504512,-0.319371541263536,
,,,0.00312499955,0.841973157745088,-0.330828824779019,
,,,0.0031770828825,0.847329941985663,-0.304095163242891,
,,,0.003229166215,0.852686726226239,-0.323190635768697,
,,,0.0032812495475,0.857631450140616,-0.283090143464506,
,,,0.00333333288,0.862576174054993,-0.286909237969667,
,,,0.0033854162125,0.867520897969371,-0.277361501706764,
,,,0.003437499545,0.871641501231352,-0.26208512368612,
,,,0.0034895828775,0.875762104493333,-0.2639946709387,
,,,0.00354166621,0.880294768081512,-0.229622820392251,
,,,0.0035937495425,0.884003311017295,-0.256356481928378,
,,,0.003645832875,0.88729979362688,-0.229622820392251,
,,,0.0036979162075,0.890596276236465,-0.220075084129348,
,,,0.00374999954,0.89389275884605,-0.22580372588709,
,,,0.0038020828725,0.896777181129437,-0.208617800613865,
,,,0.003854166205,0.899661603412824,-0.162788666551933,
,,,0.0039062495375,0.902546025696211,-0.214346442371607,
,,,0.00395833287,0.905018387653399,-0.179974591825157,
,,,0.0040104162025,0.907490749610588,-0.204798706108704,
,,,0.004062499535,0.909963111567777,-0.193341422593221,
,,,0.0041145828675,0.912023413198767,-0.208617800613865,
,,,0.0041666662,0.914083714829758,-0.178065044572577,
,,,0.0042187495325,0.916144016460748,-0.200979611603543,
,,,0.004270832865,0.917792257765541,-0.147512288531289,
,,,0.0043229161975,0.919440499070333,-0.181884139077738,
,,,0.00437499953,0.920676680048928,-0.157060024794191,
,,,0.0044270828625,0.921912861027522,-0.149421835783869,
,,,0.004479166195,0.922736981679918,-0.136055005015805,
,,,0.0045312495275,0.923149042006116,-0.166607761057094,
,,,0.00458333286,0.923561102332314,-0.158969572046772,
,,,0.0046354161925,0.923973162658513,-0.181884139077738,
,,,0.004687499525,0.924385222984711,-0.157060024794191,
,,,0.0047395828575,0.923973162658513,-0.178065044572577,
,,,0.00479166619,0.923561102332314,-0.166607761057094,
,,,0.0048437495225,0.923149042006116,-0.149421835783869,
,,,0.004895832855,0.92232492135372,-0.147512288531289,
,,,0.0049479161875,0.921912861027522,-0.124597721500322,
,,,0.00499999952,0.920676680048928,-0.124597721500322,
,,,0.0050520828525,0.919852559396531,-0.126507268752903,
,,,0.005104166185,0.919028438744135,-0.103592701721936,
,,,0.0051562495175,0.917792257765541,-0.120778626995161,
,,,0.00520833285,0.916556076786947,-0.126507268752903,
,,,0.0052604161825,0.915319895808352,-0.147512288531289,
,,,0.005312499515,0.914083714829758,-0.126507268752903,
,,,0.0053645828475,0.912847533851163,-0.120778626995161,
,,,0.00541666618,0.911199292546371,-0.113140437984839,
,,,0.0054687495125,0.909963111567777,-0.124597721500322,
,,,0.005520832845,0.908726930589182,-0.120778626995161,
,,,0.0055729161775,0.907490749610588,-0.0997736072167754,
,,,0.00562499951,0.905842508305795,-0.107411796227098,
,,,0.0056770828425,0.904194267001003,-0.111230890732259,
,,,0.005729166175,0.902958086022409,-0.0902258709538728,
,,,0.0057812495075,0.901309844717616,-0.11504998523742,
,,,0.00583333284,0.900073663739022,-0.0921354182064533,
,,,0.0058854161725,0.898425422434229,-0.11504998523742,
,,,0.005937499505,0.897189241455635,-0.0978640599641949,
,,,0.0059895828375,0.895541000150843,-0.122688174247742,
,,,0.00604166617,0.89389275884605,-0.0997736072167754,
,,,0.0060937495025,0.892244517541258,-0.109321343479678,
,,,0.006145832835,0.890596276236465,-0.122688174247742,
,,,0.0061979161675,0.889360095257871,-0.0959545127116144,
,,,0.0062499995,0.887711853953078,-0.0997736072167754,
,,,0.0063020828325,0.886063612648286,-0.0902258709538728,
,,,0.006354166165,0.884415371343493,-0.0921354182064533,
,,,0.0064062494975,0.882767130038701,-0.0730399456806481,
,,,0.00645833283,0.881118888733909,-0.0921354182064533,
,,,0.0065104161625,0.879470647429116,-0.0787685874383897,
,,,0.006562499495,0.876998285471927,-0.0768590401858091,
,,,0.0066145828275,0.874937983840937,-0.0787685874383897,
,,,0.00666666616,0.873289742536144,-0.0978640599641949,
,,,0.0067187494925,0.870817380578956,-0.0615826621651649,
,,,0.006770832825,0.867932958295569,-0.0959545127116144,
,,,0.0068229161575,0.86546059633838,-0.0997736072167754,
,,,0.00687499949,0.862576174054993,-0.0615826621651649,
,,,0.0069270828225,0.859279691445408,-0.0405776423867792,
,,,0.006979166155,0.855983208835823,-0.00238669733516872,
,,,0.0070312494875,0.85227466590004,-0.0596731149125844,
,,,0.00708333282,0.848566122964257,-0.0463062841445208,
,,,0.0071354161525,0.844445519702276,-0.0577635676600039,
,,,0.007187499485,0.839912856114097,-0.0424871896393597,
,,,0.0072395828175,0.83496813219972,-0.0386680951341987,
,,,0.00729166615,0.829611347959144,-0.025301264366135,
,,,0.0073437494825,0.82384250339237,-0.0596731149125844,
,,,0.007395832815,0.818073658825597,-0.0921354182064533,
,,,0.0074479161475,0.812304814258823,-0.0883163237012923,
,,,0.00749999948,0.80653596969205,-0.0577635676600039,
,,,0.0075520828125,0.800355064799078,-0.0711303984280676,
,,,0.007604166145,0.794174159906106,-0.0711303984280676,
,,,0.0076562494775,0.787993255013134,-0.0711303984280676,
,,,0.00770833281,0.781400289793964,-0.0367585478816181,
,,,0.0077604161425,0.774395264248597,-0.0329394533764571,
,,,0.007812499475,0.767390238703229,-0.0501253786496818,
,,,0.0078645828075,0.759973152831662,-0.00238669733516872,
,,,0.00791666614,0.752556066960096,-0.0367585478816181,
,,,0.0079687494725,0.74513898108853,-0.021482169860974,
,,,0.008020832805,0.737721895216964,0.00525149167515337,
,,,0.0080729161375,0.729480688693002,-0.00620579184032977,
,,,0.00812499947,0.721651542495238,-0.00238669733516872,
,,,0.0081770828025,0.713410335971275,0.054899720242247,
,,,0.008229166135,0.705169129447313,0.0778142872732133,
,,,0.0082812494675,0.696515862597153,0.0568092674948275,
,,,0.0083333328,0.687862595746992,0.0529901729896665,
,,,0.0083854161325,0.679209328896832,0.054899720242247,
,,,0.008437499465,0.670556062046671,0.0797238345257938,
,,,0.0084895827975,0.661902795196511,0.0778142872732133,
,,,0.00854166613,0.65324952834635,0.112186137819663,
,,,0.0085937494625,0.644184201169992,0.119824326829985,
,,,0.008645832795,0.635118873993633,0.129372063092887,
,,,0.0086979161275,0.626053546817275,0.110276590567082,
,,,0.00874999946,0.616988219640916,0.148467535618693,
,,,0.0088020827925,0.607922892464558,0.184748933417723,
,,,0.008854166125,0.598445504962001,0.179020291659981,
,,,0.0089062494575,0.589380177785642,0.17520119715482,
,,,0.00895833279,0.580314850609284,0.173291649902239,
,,,0.0090104161225,0.571249523432925,0.203844405943528,
,,,0.009062499455,0.562184196256567,0.200025311438367,
,,,0.0091145827875,0.553530929406406,0.198115764185786,
,,,0.00916666612,0.544877662556246,0.186658480670303,
,,,0.0092187494525,0.536224395706085,0.21148259495385,
,,,0.009270832785,0.527983189182123,0.190477575175464,
,,,0.0093229161175,0.519741982658161,0.232487614732236,
,,,0.00937499945,0.511500776134199,0.238216256489977,
,,,0.0094270827825,0.503259569610236,0.259221276268363,
,,,0.009479166115,0.495018363086274,0.274497654289007,
,,,0.0095312494475,0.486777156562312,0.32223633560352,
,,,0.00958333278,0.478948010364547,0.371884564170614,
,,,0.0096354161125,0.471118864166783,0.362336827907711,
,,,0.009687499445,0.462877657642821,0.440628265263513,
,,,0.0097395827775,0.455460571771255,0.549472458660603,
,,,0.00979166611,0.447631425573491,0.728969900403172,
,,,0.0098437494425,0.439390219049528,0.910376889398322,
,,,0.009895832775,0.431561072851764,1.30565317068249,
,,,0.0099479161075,0.423731926654,1.97208516183309,
,,,0.00999999944,0.416314840782434,2.87912010680884,
,,,0.0100520827725,0.40848569458467,2.94404471339658,
,,,0.010104166105,0.400656548386905,1.91861783876084,
,,,0.0101562494375,0.392415341862943,0.97721104323864,
,,,0.01020833277,0.384998255991377,0.46736192679964,
,,,0.0102604161025,0.377169109793613,0.140829346608371,
,,,0.010312499435,0.36892790326965,-0.000477150082588196,
,,,0.0103645827675,0.361098757071886,-0.0921354182064533,
,,,0.0104166661,0.352857550547924,-0.160879119299352,
,,,0.0104687494325,0.34502840435016,-0.181884139077738,
,,,0.010520832765,0.337199258152395,-0.183793686330318,
,,,0.0105729160975,0.329370111954631,-0.210527347866446,
,,,0.01062499943,0.320716845104471,-0.181884139077738,
,,,0.0106770827625,0.313299759232905,-0.170426855562255,
,,,0.010729166095,0.305470613035141,-0.155150477541611,
,,,0.0107812494275,0.297229406511178,-0.126507268752903,
,,,0.01083333276,0.288988199987216,-0.124597721500322,
,,,0.0108854160925,0.281159053789452,-0.101683154469356,
,,,0.010937499425,0.273329907591688,-0.107411796227098,
,,,0.0109895827575,0.265500761393923,-0.0520349259022623,
,,,0.01104166609,0.258083675522357,-0.0520349259022623,
,,,0.0110937494225,0.250254529324593,-0.0100248863454908,
,,,0.011145832755,0.242837443453027,0.00143239716999233,
,,,0.0111979160875,0.235420357581461,0.0300756059587002,
,,,0.01124999942,0.227591211383697,0.00143239716999233,
,,,0.0113020827525,0.220174125512131,0.0224374169483781,
,,,0.011354166085,0.212757039640564,0.0682665510103107,
,,,0.0114062494175,0.2049278934428,0.0778142872732133,
,,,0.01145833275,0.197510807571234,0.127462515840307,
,,,0.0115104160825,0.190093721699668,0.116005232324824,
,,,0.011562499415,0.182676635828102,0.131281610345468,
,,,0.0116145827475,0.175259549956536,0.127462515840307,
,,,0.01166666608,0.168254524411168,0.125552968587726,
,,,0.0117187494125,0.160837438539602,0.125552968587726,
,,,0.011770832745,0.153832412994234,0.154196177376434,
,,,0.0118229160775,0.146415327122668,0.180929838912562,
,,,0.01187499941,0.1394103015773,0.171382102649659,
,,,0.0119270827425,0.131993215705734,0.179020291659981,
,,,0.011979166075,0.12416406950797,0.186658480670303,
,,,0.0120312494075,0.116746983636403,0.198115764185786,
,,,0.01208333274,0.108917837438639,0.190477575175464,
,,,0.0121354160725,0.101500751567073,0.203844405943528,
,,,0.012187499405,0.0940836656955071,0.21148259495385,
,,,0.0122395827375,0.0862545194977429,0.188568027922884,
,,,0.01229166607,0.0788374336261768,0.207663500448689,
,,,0.0123437494025,0.0714203477546107,0.205753953196108,
,,,0.012395832735,0.0640032618830446,0.200025311438367,
,,,0.0124479160675,0.0565861760114785,0.198115764185786,
,,,0.0124999994,0.0491690901399124,0.226758972974494,
,,,0.0125520827325,0.0421640645945445,0.242035350995138,
,,,0.012604166065,0.0347469787229784,0.236306709237397,
,,,0.0126562493975,0.0277419531776104,0.245854445500299,
,,,0.01270833273,0.0211489879584406,0.245854445500299,
,,,0.0127604160625,0.0141439624130726,0.261130823520944,
,,,0.012812499395,0.00755099719390273,0.255402181763202,
,,,0.0128645827275,0.00137009230093099,0.255402181763202,
,,,0.01291666606,-0.00563493324443698,0.245854445500299,
,,,0.0129687493925,-0.0122278984636068,0.234397161984816,
,,,0.013020832725,-0.0184088033565786,0.217211236711591,
,,,0.0130729160575,-0.0250017685757484,0.245854445500299,
,,,0.01312499939,-0.0311826734687202,0.270678559783846,
,,,0.0131770827225,-0.0373635783616919,0.24776399275288,
,,,0.013229166055,-0.0431324229284655,0.24967354000546,
,,,0.0132812493875,-0.0489012674952392,0.257311729015782,
,,,0.01333333272,-0.0546701120620128,0.251583087258041,
,,,0.0133854160525,-0.0600268963025883,0.263040370773524,
,,,0.013437499385,-0.0653836805431638,0.276407201541588,
,,,0.0134895827175,-0.0699163441313431,0.280226296046749,
,,,0.01354166605,-0.0748610680457205,0.295502674067393,
,,,0.0135937493825,-0.0793937316338997,0.295502674067393,
,,,0.013645832715,-0.0835143348958809,0.295502674067393,
,,,0.0136979160475,-0.0876349381578621,0.305050410330296,
,,,0.01374999938,-0.0917555414198432,0.282135843299329,
,,,0.0138020827125,-0.0954640843556263,0.276407201541588,
,,,0.013854166045,-0.0991726272914093,0.242035350995138,
,,,0.0139062493775,-0.102469109900994,0.259221276268363,
,,,0.01395833271,-0.105765592510579,0.226758972974494,
,,,0.0140104160425,-0.109062075120164,0.232487614732236,
,,,0.014062499375,-0.111946497403551,0.230578067479655,
,,,0.0141145827075,-0.114830919686938,0.221030331216753,
,,,0.01416666604,-0.117715341970325,0.228668520227075,
,,,0.0142187493725,-0.120187703927513,0.21148259495385,
,,,0.014270832705,-0.122660065884702,0.221030331216753,
,,,0.0143229160375,-0.124720367515692,0.21339214220643,
,,,0.01437499937,-0.126368608820485,0.196206216933206,
,,,0.0144270827025,-0.128016850125277,0.21339214220643,
,,,0.014479166035,-0.12966509143007,0.200025311438367,
,,,0.0145312493675,-0.130489212082466,0.179020291659981,
,,,0.0145833327,-0.13172539306106,0.163743913639337,
,,,0.0146354160325,-0.132137453387259,0.146557988366112,
,,,0.014687499365,-0.132549513713457,0.169472555397078,
,,,0.0147395826975,-0.132961574039655,0.171382102649659,
,,,0.01479166603,-0.132961574039655,0.150377082871273,
,,,0.0148437493625,-0.132961574039655,0.119824326829985,
,,,0.014895832695,-0.132549513713457,0.127462515840307,
,,,0.0149479160275,-0.132137453387259,0.110276590567082,
,,,0.01499999936,-0.131313332734862,0.095000212546438,
,,,0.0150520826925,-0.130901272408664,0.0911811180412769,
,,,0.015104166025,-0.130077151756268,0.0816333817783743,
,,,0.0151562493575,-0.129253031103872,0.0816333817783743,
,,,0.01520833269,-0.128840970777674,0.0529901729896665,
,,,0.0152604160225,-0.127604789799079,0.0529901729896665,
,,,0.015312499355,-0.126368608820485,0.054899720242247,
,,,0.0153645826875,-0.125544488168089,0.0434424367267638,
,,,0.01541666602,-0.124308307189494,0.0491710784845054,
,,,0.0154687493525,-0.1230721262109,-0.0100248863454908,
,,,0.015520832685,-0.121835945232306,-0.0100248863454908,
,,,0.0155729160175,-0.120599764253711,-0.0272108116187155,
,,,0.01562499935,-0.119363583275117,-0.0195726226083934,
,,,0.0156770826825,-0.118127402296523,-0.00238669733516872,
,,,0.015729166015,-0.116891221317928,-0.0233917171135545,
,,,0.0157812493475,-0.115242980013136,-0.0195726226083934,
,,,0.01583333268,-0.114006799034541,-0.0424871896393597,
,,,0.0158854160125,-0.112770618055947,-0.065401756670326,
,,,0.015937499345,-0.111122376751155,-0.0615826621651649,
,,,0.0159895826775,-0.10988619577256,-0.0310299061238766,
,,,0.01604166601,-0.108237954467768,-0.0482158313971013,
,,,0.0160937493425,-0.106589713162975,-0.0272108116187155,
,,,0.016145832675,-0.105353532184381,-0.065401756670326,
,,,0.0161979160075,-0.103705290879589,-0.0768590401858091,
,,,0.01624999934,-0.102057049574796,-0.0806781346909702,
,,,0.0163020826725,-0.100408808270004,-0.0844972291961312,
,,,0.016354166005,-0.0987605669652112,-0.0921354182064533,
,,,0.0164062493375,-0.0971123256604187,-0.0921354182064533,
,,,0.01645833267,-0.0958761446818244,-0.124597721500322,
,,,0.0165104160025,-0.0938158430508338,-0.11504998523742,
,,,0.016562499335,-0.0921676017460413,-0.126507268752903,
,,,0.0166145826675,-0.0901073001150507,-0.0940449654590338,
,,,0.016666666,-0.0880469984840602,-0.124597721500322,
,,,0.0167187493325,-0.0855746365268715,-0.124597721500322,
,,,0.016770832665,-0.0831022745696828,-0.126507268752903,
,,,0.0168229159975,-0.080217852286296,-0.11695953249,
,,,0.01687499933,-0.0773334300029092,-0.0978640599641949,
,,,0.0169270826625,-0.0744490077195223,-0.124597721500322,
,,,0.016979165995,-0.0707404647837393,-0.120778626995161,
,,,0.0170312493275,-0.0674439821741544,-0.15133138303645,
,,,0.01708333266,-0.0633233789121732,-0.162788666551933,
,,,0.0171354159925,-0.0583786549977958,-0.157060024794191,
,,,0.017187499325,-0.0538459914096165,-0.155150477541611,
,,,0.0172395826575,-0.048489207169041,-0.176155497319996,
,,,0.01729166599,-0.0435444832546636,-0.204798706108704,
,,,0.0173437493225,-0.03777563868789,-0.202889158856124,
,,,0.017395832655,-0.0315947337949183,-0.231532367644832,
,,,0.0174479159875,-0.0254138289019465,-0.229622820392251,
,,,0.01749999932,-0.0192329240089748,-0.218165536876768,
,,,0.0175520826525,-0.0130520191160031,-0.2639946709387,
,,,0.017604165985,-0.0060469935706351,-0.284999690717086,
,,,0.0176562493175,0.000958031974732876,-0.254446934675798,
,,,0.01770833265,0.00755099719390273,-0.248718292918056,
,,,0.0177604159825,0.0149680830654688,-0.302185615990311,
,,,0.017812499315,0.0223851689370349,-0.273542407201603,
,,,0.0178645826475,0.029802254808601,-0.279271048959345,
,,,0.01791666598,0.0376314010063652,-0.267813765443861,
,,,0.0179687493125,0.0454605472041294,-0.279271048959345,
,,,0.018020832645,0.0541138140542898,-0.281180596211925,
,,,0.0180729159775,0.061942960252054,-0.275451954454184,
,,,0.01812499931,0.0710082874284126,-0.275451954454184,
,,,0.0181770826425,0.0800736146047711,-0.26208512368612,
,,,0.018229165975,0.0891389417811297,-0.2639946709387,
,,,0.0182812493075,0.0982042689574882,-0.279271048959345,
,,,0.01833333264,0.107269596133847,-0.288818785222247,
,,,0.0183854159725,0.117159043962602,-0.309823805000633,
,,,0.018437499305,0.126636431465158,-0.325100183021277,
,,,0.0184895826375,0.136525879293913,-0.296456974232569,
,,,0.01854166597,0.146415327122668,-0.319371541263536,
,,,0.0185937493025,0.156304774951423,-0.323190635768697,
,,,0.018645832635,0.166194222780177,-0.306004710495472,
,,,0.0186979159675,0.176083670608932,-0.307914257748052,
,,,0.0187499993,0.185973118437687,-0.30027606873773,
,,,0.0188020826325,0.19627462659264,-0.294547426979989,
,,,0.018854165965,0.206164074421395,-0.33464791928418,
,,,0.0189062492975,0.216465582576348,-0.311733352253214,
,,,0.01895833263,0.2267670907313,-0.30027606873773,
,,,0.0190104159625,0.236244478233857,-0.311733352253214,
,,,0.019062499295,0.24654598638881,-0.321281088516116,
,,,0.0191145826275,0.256435434217565,-0.304095163242891,
,,,0.01916666596,0.265912821720121,-0.271632859949023,
,,,0.0192187492925,0.275802269548876,-0.290728332474828,
,,,0.019270832625,0.285279657051433,-0.273542407201603,
,,,0.0193229159575,0.29475704455399,-0.288818785222247,
,,,0.01937499929,0.304234432056546,-0.304095163242891,
,,,0.0194270826225,0.313299759232905,-0.265904218191281,
,,,0.019479165955,0.322365086409263,-0.258266029180959,
,,,0.0195312492875,0.331430413585622,-0.216255989624187,
,,,0.01958333262,0.340083680435782,-0.204798706108704,
,,,0.0196354159525,0.349149007612141,-0.174245950067416,
,,,0.019687499285,0.357802274462301,-0.122688174247742,
,,,0.0197395826175,0.366455541312462,-0.0558540204074234,
,,,0.01979166595,0.37552086848882,0.0243469642009586,
,,,0.0198437492825,0.384174135338981,0.236306709237397,
,,,0.019895832615,0.393239462515339,0.530376986134797,
,,,0.0199479159475,0.4018927293655,1.11087935091928,
,,,0.01999999928,0.41054599621566,2.08665799698792,
,,,0.0200520826125,0.420023383718217,2.45520061673597,
,,,0.020104165945,0.428264590242179,1.34193456848152,
,,,0.0201562492775,0.436505796766141,0.400527772959322,
,,,0.02020833261,0.443098761985311,-0.0730399456806481,
,,,0.0202604159425,0.449279666878283,-0.349924297304824,
,,,0.020312499275,0.454636451118859,-0.502688077511266,
,,,0.0203645826075,0.462877657642821,-0.575250873109326,
,,,0.02041666594,0.470706803840585,-0.670728235738352,
,,,0.0204687492725,0.478535950038349,-0.724195558810607,
,,,0.020520832605,0.485953035909915,-0.749019673094153,
,,,0.0205729159375,0.494194242433878,-0.705100086284801,
,,,0.02062499927,0.502023388631642,-0.707009633537382,
,,,0.0206770826025,0.510264595155604,-0.708919180789962,
,,,0.020729165935,0.51768168102717,-0.73756238957867,
,,,0.0207812492675,0.525510827224934,-0.691733255516738,
,,,0.0208333326,0.533339973422699,-0.670728235738352,
,,,0.0208854159325,0.540757059294265,-0.640175479697064,
,,,0.020937499265,0.548586205492029,-0.619170459918678,
,,,0.0209895825975,0.556003291363595,-0.609622723655775,
,,,0.02104166593,0.563832437561359,-0.603894081898034,
,,,0.0210937492625,0.571249523432925,-0.594346345635131,
,,,0.021145832595,0.57907866963069,-0.586708156624809,
,,,0.0211979159275,0.586083695176058,-0.588617703877389,
,,,0.02124999926,0.593912841373822,-0.575250873109326,
,,,0.0213020825925,0.60091786691919,-0.565703136846423,
,,,0.021354165925,0.608747013116954,-0.556155400583521,
,,,0.0214062492575,0.61616409898852,-0.540879022562876,
,,,0.02145833259,0.623169124533888,-0.525602644542232,
,,,0.0215104159225,0.630586210405454,-0.525602644542232,
,,,0.021562499255,0.63800329627702,-0.491230793995783,
,,,0.0216145825875,0.645420382148586,-0.491230793995783,
,,,0.02166666592,0.652425407693954,-0.4797735104803,
,,,0.0217187492525,0.659430433239322,-0.464497132459655,
,,,0.021770832585,0.666847519110888,-0.468316226964816,
,,,0.0218229159175,0.673852544656256,-0.44540165993385,
,,,0.02187499925,0.681269630527822,-0.428215734660625,
,,,0.0219270825825,0.688686716399388,-0.422487092902884,
,,,0.021979165915,0.695691741944756,-0.422487092902884,
,,,0.0220312492475,0.702696767490124,-0.374748411588371,
,,,0.02208333258,0.71011385336169,-0.388115242356434,
,,,0.0221354159125,0.717118878907058,-0.37283886433579,
,,,0.022187499245,0.724535964778624,-0.378567506093532,
,,,0.0222395825775,0.731540990323992,-0.374748411588371,
,,,0.02229166591,0.73854601586936,-0.378567506093532,
,,,0.0223437492425,0.745551041414728,-0.382386600598693,
,,,0.022395832575,0.752968127286294,-0.355652939062566,
,,,0.0224479159075,0.759973152831662,-0.338467013789341,
,,,0.02249999924,0.76697817837703,-0.342286108294502,
,,,0.0225520825725,0.773983203922398,-0.342286108294502,
,,,0.022604165905,0.780576169141568,-0.328919277526438,
,,,0.0226562492375,0.78675707403454,-0.340376561041921,
,,,0.02270833257,0.79335003925371,-0.33655746653676,
,,,0.0227604159025,0.799530944146682,-0.319371541263536,
,,,0.022812499235,0.805711849039653,-0.338467013789341,
,,,0.0228645825675,0.811068633280229,-0.321281088516116,
,,,0.0229166659,0.817249538173201,-0.306004710495472,
,,,0.0229687492325,0.823018382739974,-0.338467013789341,
,,,0.023020832565,0.828787227306748,-0.325100183021277,
,,,0.0230729158975,0.834144011547323,-0.317461994010955,
,,,0.02312499923,0.839500795787899,-0.332738372031599,
,,,0.0231770825625,0.844857580028474,-0.304095163242891,
