Frank-Hertz Experiment		
		
Vr(V)= 3.0		
Cathode Heater Current (mA) = 240		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
31.40	27.32	170.04
31.50	23.81	170.04
31.60	20.92	170.04
31.70	17.73	170.04
31.80	15.60	170.04
31.90	13.03	170.04
32.00	11.16	170.04
32.10	9.10	170.03
32.20	7.74	170.03
32.30	6.58	170.04
32.40	5.20	170.04
32.50	4.51	170.04
32.60	3.69	170.04
32.70	3.07	170.04
32.80	2.56	170.04
32.90	2.13	170.04
33.00	1.78	170.04
33.10	1.57	170.04
33.20	1.45	170.04
33.30	1.31	170.04
33.40	1.37	170.04
33.50	1.73	170.04
33.60	2.16	170.05
33.70	2.90	170.05
33.80	3.80	170.05
33.90	5.17	170.05
34.00	6.62	170.05
34.10	8.75	170.05
34.20	10.86	170.05
34.30	13.87	170.05
34.40	16.54	170.06
34.50	20.20	170.06
34.60	24.44	170.05
34.70	28.19	170.05
34.80	33.15	170.06
34.90	36.93	170.06
35.00	41.65	170.06
35.10	45.21	170.06
35.20	48.88	170.06
35.30	51.17	170.06
35.40	53.49	170.06
35.50	54.67	170.06
35.60	55.19	170.05
35.70	55.15	170.05
35.80	54.33	170.06
35.90	52.84	170.06
36.00	50.61	170.06
36.10	47.77	170.06
36.20	44.72	170.06
36.30	40.97	170.06
36.40	38.16	170.06
36.50	34.45	170.06
36.60	31.36	170.07
36.70	28.07	170.07
36.80	24.93	170.08
36.90	22.35	170.08
37.00	19.40	170.08
37.10	17.18	170.08
37.20	14.90	170.08
37.30	13.36	170.08
37.40	11.45	170.09
37.50	10.05	170.09
37.60	8.85	170.09
37.70	7.66	170.09
37.80	6.75	170.09
37.90	5.81	170.09
38.00	5.19	170.09
38.10	4.63	170.10
38.20	4.21	170.10
38.30	4.04	170.10
38.40	4.10	170.10
38.50	4.31	170.11
38.60	4.79	170.11
38.70	5.57	170.11
38.80	6.57	170.11
38.90	8.06	170.11
39.00	9.89	170.11
39.10	11.63	170.11
39.20	14.56	170.11
39.30	17.38	170.11
39.40	20.89	170.11
39.50	24.44	170.11
39.60	28.92	170.11
39.70	32.74	170.11
39.80	37.62	170.11
39.90	41.54	170.12
40.00	45.94	170.12
